time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm],Soil Water[1] [mm],Soil Water[2] [mm],Net Lake Storage [mm],Snow [mm],Snow Melt (Liquid) [mm],Canopy [mm],Canopy Snow [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
11676,2011-12-20,00:00:00.00,0,0,0.291338,0,0.737413,0,14131.2,0,0.569645,0,7.17649,0,45.745,0,0.00413389,9.89404,14195.6,23303.1,9109.18,2.18279e-11
11677,2011-12-21,00:00:00.00,0,3.69929,0.291338,0,0.736389,0,14131.6,0,0.562883,0,7.07264,0,47.0302,0,0.00413389,11.9577,14199.2,23306.8,9109.28,3.27418e-11
11678,2011-12-22,00:00:00.00,0,0,0.291338,0,0.735389,0,14131.9,0,0.556867,0,6.97079,0,47.0302,0,0.00413389,11.6421,14199.1,23306.8,9109.39,1.45519e-11
11679,2011-12-23,00:00:00.00,0,0,0.291338,0,0.734413,0,14132.2,0,0.551698,0,6.87088,0,47.0302,0,0.00413389,11.3674,14199,23306.8,9109.49,1.45519e-11
11680,2011-12-24,00:00:00.00,0,0,0.291338,0,0.733461,0,14132.5,0,0.546326,0,6.77289,0,47.0302,0,0.00413389,11.0775,14198.9,23306.8,9109.59,2.54659e-11
11681,2011-12-25,00:00:00.00,0,0,0.291338,0,0.732531,0,14132.8,0,0.540161,0,6.67675,0,47.0302,0,0.00413389,10.7406,14198.8,23306.8,9109.68,2.00089e-11
11682,2011-12-26,00:00:00.00,0,0,0.291338,0,0.731623,0,14133.2,0,0.53353,0,6.58243,0,47.0302,0,0.00413389,10.3713,14198.7,23306.8,9109.78,1.81899e-11
11683,2011-12-27,00:00:00.00,0,4.56094,0.291338,0,0.730737,0,14133.5,0,0.527455,0,6.48988,0,49.4766,0,0.00413389,12.144,14203.2,23311.4,9109.87,1.45519e-11
11684,2011-12-28,00:00:00.00,0,7.85439,0.291338,0,0.729871,0,14133.9,0,0.521033,0,6.39907,0,56.5413,0,0.00413389,12.5638,14210.9,23319.3,9109.96,1.27329e-11
11685,2011-12-29,00:00:00.00,0.00668845,7.25098,0.291338,0,0.729026,0,14134.3,0,0.524083,0,6.30994,0,63.1363,0.287641,0.0044368,12.5181,14218.1,23326.5,9110.05,3.27418e-11
11686,2011-12-30,00:00:00.00,0.0418807,9.99054,0.291338,0,0.728571,0,14134.7,0,0.604967,0,6.26221,0,72.6552,0.598526,0.0135743,12.1675,14228.1,23336.5,9110.14,2.72848e-11
11687,2011-12-31,00:00:00.00,0,5.74225,0.291338,0,0.727756,0,14135.1,0,0.602363,0,6.17563,0,78.6698,0.297793,0.00912284,11.7955,14233.7,23342.3,9110.23,2.00089e-11
11688,2012-01-01,00:00:00.00,0,0,0.291338,0,0.72696,0,14135.5,0,0.595923,0,6.09063,0,78.9676,0,0.0057564,11.4636,14233.6,23342.3,9110.32,3.27418e-11
11689,2012-01-02,00:00:00.00,0,0,0.291338,0,0.726182,0,14135.8,0,0.589111,0,6.0072,0,78.9676,0,0.0053494,11.1221,14233.5,23342.3,9110.4,1.81899e-11
11690,2012-01-03,00:00:00.00,0,0,0.291338,0,0.725421,0,14136.2,0,0.582055,0,5.92528,0,78.9676,0,0.00511634,10.762,14233.5,23342.3,9110.48,2.72848e-11
11691,2012-01-04,00:00:00.00,0,0,0.291338,0,0.724679,0,14136.6,0,0.574397,0,5.84485,0,78.9676,0,0.00509974,10.369,14233.4,23342.3,9110.56,1.45519e-11
11692,2012-01-05,00:00:00.00,0,6.36749,0.291338,0,0.723952,0,14137.1,0,0.566266,0,5.76587,0,82.2075,0.0837305,0.00509681,12.9683,14239.7,23348.7,9110.64,3.63798e-11
11693,2012-01-06,00:00:00.00,0,0,0.291338,0,0.723243,0,14137.5,0,0.564796,0,5.68831,0,82.088,0.196544,0.00509379,12.5175,14239.6,23348.7,9110.72,2.36469e-11
11694,2012-01-07,00:00:00.00,0,0,0.291338,0,0.722549,0,14137.9,0,0.557358,0,5.61214,0,82.2846,0,0.00509184,12.1185,14239.5,23348.7,9110.8,2.91038e-11
11695,2012-01-08,00:00:00.00,0,4.78618,0.291338,0,0.72187,0,14138.3,0,0.550366,0,5.53732,0,85.2426,0,0.00509009,13.5651,14244.2,23353.4,9110.87,2.36469e-11
11696,2012-01-09,00:00:00.00,0,0,0.291338,0,0.721207,0,14138.7,0,0.542672,0,5.46383,0,85.2426,0,0.0050876,13.1376,14244.1,23353.4,9110.95,3.45608e-11
11697,2012-01-10,00:00:00.00,0,0,0.291338,0,0.720558,0,14139.2,0,0.53475,0,5.39164,0,85.2254,0.0171565,0.0050844,12.6757,14244.1,23353.4,9111.02,3.27418e-11
11698,2012-01-11,00:00:00.00,0,0,0.291338,0,0.719924,0,14139.6,0,0.52792,0,5.32072,0,85.2426,0,0.00508262,12.2897,14244,23353.4,9111.09,2.72848e-11
11699,2012-01-12,00:00:00.00,0,0,0.291338,0,0.719304,0,14139.9,0,0.522645,0,5.25104,0,85.2426,0,0.00508215,11.9861,14243.9,23353.4,9111.16,2.54659e-11
11700,2012-01-13,00:00:00.00,0,0,0.291338,0,0.718697,0,14140.2,0,0.51724,0,5.18257,0,85.2426,0,0.00508156,11.6689,14243.9,23353.4,9111.23,2.36469e-11
11701,2012-01-14,00:00:00.00,0,0,0.291338,0,0.718103,0,14140.6,0,0.511302,0,5.11529,0,85.2426,0,0.00508061,11.3148,14243.8,23353.4,9111.3,2.54659e-11
11702,2012-01-15,00:00:00.00,0,8.42817,0.291338,0,0.717522,0,14141,0,0.505061,0,5.04917,0,90.4004,0,0.00507916,14.209,14252.2,23361.9,9111.37,2.18279e-11
11703,2012-01-16,00:00:00.00,0,0,0.291338,0,0.716954,0,14141.3,0,0.4993,0,4.98418,0,90.4004,0,0.00507787,13.8593,14252.1,23361.9,9111.43,2.72848e-11
11704,2012-01-17,00:00:00.00,0,8.79504,0.291338,0,0.716398,0,14141.6,0,0.494512,0,4.92031,0,97.8456,0,0.00507705,14.9158,14260.8,23370.7,9111.5,2.54659e-11
11705,2012-01-18,00:00:00.00,0,2.35633,0.291338,0,0.715853,0,14141.9,0,0.489963,0,4.85753,0,100.133,0,0.00507633,14.7034,14263.1,23373,9111.56,3.63798e-11
11706,2012-01-19,00:00:00.00,0,6.99601,0.291338,0,0.715321,0,14142.1,0,0.486445,0,4.79582,0,106.807,0,0.00507578,14.8071,14270.1,23380,9111.62,2.54659e-11
11707,2012-01-20,00:00:00.00,0,0,0.291338,0,0.714799,0,14142.4,0,0.482394,0,4.73514,0,106.807,0,0.00507523,14.5509,14270,23380,9111.68,3.81988e-11
11708,2012-01-21,00:00:00.00,0,7.89274,0.291338,0,0.714289,0,14142.7,0,0.477479,0,4.67549,0,113.748,0,0.00506159,15.1852,14277.8,23387.9,9111.74,1.45519e-11
11709,2012-01-22,00:00:00.00,0,0,0.291338,0,0.713789,0,14143.2,0,0.470893,0,4.61684,0,113.748,0,0.00501408,14.7518,14277.8,23387.9,9111.8,2.18279e-11
11710,2012-01-23,00:00:00.00,0,0,0.291338,0,0.7133,0,14143.6,0,0.464129,0,4.55916,0,113.748,0,0.00491478,14.3018,14277.7,23387.9,9111.86,2.72848e-11
11711,2012-01-24,00:00:00.00,0,0,0.291338,0,0.712821,0,14144.1,0,0.456954,0,4.50245,0,113.748,0,0.00476418,13.8152,14277.6,23387.9,9111.92,1.45519e-11
11712,2012-01-25,00:00:00.00,0,7.72356,0.291338,0,0.712352,0,14144.6,0,0.449543,0,4.44667,0,120.583,0,0.00458722,14.1908,14285.3,23395.6,9111.97,2.18279e-11
11713,2012-01-26,00:00:00.00,0,0,0.291338,0,0.711892,0,14145.2,0,0.44146,0,4.39181,0,120.583,0,0.00433965,13.6188,14285.3,23395.6,9112.03,2.18279e-11
11714,2012-01-27,00:00:00.00,0,0,0.291338,0,0.711442,0,14145.8,0,0.433619,0,4.33785,0,120.583,0,0.00419106,13.0519,14285.2,23395.6,9112.08,2.18279e-11
11715,2012-01-28,00:00:00.00,0,0,0.291338,0,0.711001,0,14146.3,0,0.426957,0,4.28477,0,120.583,0,0.00416162,12.563,14285.2,23395.6,9112.14,1.27329e-11
11716,2012-01-29,00:00:00.00,0,7.77308,0.291338,0,0.71057,0,14146.8,0,0.420098,0,4.23256,0,126.213,0,0.004137,14.1898,14292.9,23403.4,9112.19,2.72848e-11
11717,2012-01-30,00:00:00.00,0,0,0.291338,0,0.710147,0,14147.4,0,0.412161,0,4.18119,0,126.213,0,0.00410725,13.5812,14292.8,23403.4,9112.24,2.00089e-11
11718,2012-01-31,00:00:00.00,0,0,0.291338,0,0.709732,0,14148.1,0,0.403865,0,4.13065,0,125.955,0.258422,0.00406063,12.9031,14292.8,23403.4,9112.29,2.36469e-11
11719,2012-02-01,00:00:00.00,0,7.85766,0.291338,0,0.709326,0,14148.8,0,0.39577,0,4.08093,0,133.572,0.279503,0.00400919,12.4481,14300.6,23411.3,9112.34,1.81899e-11
11720,2012-02-02,00:00:00.00,0,8.70718,0.291338,0,0.708928,0,14149.5,0,0.387842,0,4.032,0,142.304,0.056657,0.00396588,11.9926,14309.2,23420,9112.39,1.27329e-11
11721,2012-02-03,00:00:00.00,0,0,0.291338,0,0.708538,0,14150.1,0,0.380653,0,3.98385,0,142.36,0,0.0039437,11.3832,14309.2,23420,9112.44,2.36469e-11
11722,2012-02-04,00:00:00.00,0,0,0.291338,0,0.708155,0,14150.7,0,0.373465,0,3.93646,0,142.36,0,0.00391331,10.7565,14309.1,23420,9112.49,1.09139e-11
11723,2012-02-05,00:00:00.00,0,0,0.291338,0,0.707781,0,14151.3,0,0.366512,0,3.88982,0,142.36,0,0.00387047,10.1344,14309.1,23420,9112.54,1.81899e-11
11724,2012-02-06,00:00:00.00,0,0,0.291338,0,0.707413,0,14152,0,0.359639,0,3.84392,0,142.36,0,0.0038257,9.50615,14309,23420,9112.58,2.18279e-11
11725,2012-02-07,00:00:00.00,0,0,0.291338,0,0.707053,0,14152.6,0,0.352804,0,3.79874,0,142.36,0,0.00377361,8.86644,14309,23420,9112.63,2.54659e-11
11726,2012-02-08,00:00:00.00,0,0,0.291338,0,0.7067,0,14153.2,0,0.346541,0,3.75427,0,142.36,0,0.00372416,8.27252,14309,23420,9112.67,1.09139e-11
11727,2012-02-09,00:00:00.00,0,4.76749,0.291338,0,0.706354,0,14153.8,0,0.340191,0,3.71048,0,143.597,0,0.0036694,11.181,14313.7,23424.7,9112.72,1.27329e-11
11728,2012-02-10,00:00:00.00,0,2.64225,0.291338,0,0.706015,0,14154.6,0,0.332867,0,3.66738,0,145.817,0,0.0035316,10.8738,14316.3,23427.4,9112.76,7.27596e-12
11729,2012-02-11,00:00:00.00,0,0,0.291338,0,0.705682,0,14155.4,0,0.325091,0,3.62494,0,145.817,1.12109e-07,0.00330748,10.0794,14316.2,23427.4,9112.8,1.27329e-11
11730,2012-02-12,00:00:00.00,0,0,0.291338,0,0.705355,0,14156.2,0,0.317306,0,3.58316,0,145.67,0.147118,0.0030344,9.22913,14316.2,23427.4,9112.84,1.63709e-11
11731,2012-02-13,00:00:00.00,0,0,0.291338,0,0.705035,0,14157.1,0,0.309664,0,3.54201,0,145.569,0.248019,0.00272485,8.37404,14316.2,23427.4,9112.89,1.27329e-11
11732,2012-02-14,00:00:00.00,0,0,0.291338,0,0.704721,0,14157.9,0,0.30224,0,3.5015,0,145.707,0.11013,0.00245845,7.54809,14316.1,23427.4,9112.93,1.81899e-12
11733,2012-02-15,00:00:00.00,0,0,0.291338,0,0.704413,0,14158.7,0,0.296098,0,3.4616,0,145.817,0,0.00228429,6.84272,14316.1,23427.4,9112.97,1.63709e-11
11734,2012-02-16,00:00:00.00,0,0,0.291338,0,0.70411,0,14159.4,0,0.289626,0,3.4223,0,145.817,0,0.00208149,6.08991,14316,23427.4,9113.01,2.00089e-11
11735,2012-02-17,00:00:00.00,0,11.3291,0.291338,0,0.703814,0,14160.2,0,0.283597,0,3.3836,0,150.47,0,0.00178225,12.0348,14327.3,23438.7,9113.05,7.27596e-12
11736,2012-02-18,00:00:00.00,0,9.57635,0.291338,0,0.703523,0,14161,0,0.277093,0,3.34548,0,158.985,0,0.00139592,12.2873,14336.9,23448.3,9113.08,7.27596e-12
11737,2012-02-19,00:00:00.00,0,8.1698,0.291338,0,0.703237,0,14161.9,0,0.270191,0,3.30793,0,166.413,0,0.00100638,12.15,14345,23456.5,9113.12,1.63709e-11
11738,2012-02-20,00:00:00.00,0,0,0.291338,0,0.702957,0,14162.8,0,0.263254,0,3.27094,0,166.413,0,0.000740191,11.2443,14345,23456.5,9113.16,-5.45697e-12
11739,2012-02-21,00:00:00.00,0,7.07308,0.291338,0,0.702682,0,14163.7,0,0.256482,0,3.2345,0,171.43,0,0.000738462,12.3924,14352,23463.5,9113.2,1.27329e-11
11740,2012-02-22,00:00:00.00,0,10.76,0.291338,0,0.702412,0,14164.7,0,0.249523,0,3.1986,0,181.413,0.0106325,0.000738462,12.1778,14362.7,23474.3,9113.23,2.18279e-11
11741,2012-02-23,00:00:00.00,0,5.90621,0.291338,0,0.702147,0,14165.7,0,0.242551,0,3.16323,0,186.813,0.292262,0.000738462,11.3694,14368.6,23480.2,9113.27,-3.63798e-12
11742,2012-02-24,00:00:00.00,0,7.24128,0.291338,0,0.701887,0,14166.7,0,0.235906,0,3.12838,0,194.023,0.057646,0.000738462,10.6504,14375.8,23487.4,9113.3,1.81899e-12
11743,2012-02-25,00:00:00.00,0,11.6534,0.291338,0,0.701632,0,14167.6,0,0.229909,0,3.09405,0,204.21,0,0.000738462,11.2624,14387.4,23499.1,9113.34,-1.09139e-11
11744,2012-02-26,00:00:00.00,0,0,0.291338,0,0.701382,0,14168.6,0,0.223494,0,3.06021,0,204.21,0,0.000738462,10.2534,14387.4,23499.1,9113.37,5.45697e-12
11745,2012-02-27,00:00:00.00,0,0,0.291338,0,0.701136,0,14169.5,0,0.218406,0,3.02686,0,204.21,0,0.000738462,9.42997,14387.3,23499.1,9113.41,1.09139e-11
11746,2012-02-28,00:00:00.00,0,0,0.291338,0,0.700894,0,14170.2,0,0.21434,0,2.994,0,204.21,0,0.000738462,8.73908,14387.3,23499.1,9113.44,0
11747,2012-02-29,00:00:00.00,0,5.2016,0.291338,0,0.700657,0,14171,0,0.209707,0,2.96161,0,205.632,0,0.000738462,11.7175,14392.5,23504.3,9113.47,1.63709e-11
11748,2012-03-01,00:00:00.00,0,7.78521,0.291338,0,0.700424,0,14171.9,0,0.204354,0,2.92969,0,212.246,0,0.000738426,11.9478,14400.2,23512.1,9113.5,1.81899e-12
11749,2012-03-02,00:00:00.00,0,0,0.291338,0,0.700195,0,14172.9,0,0.198706,0,2.89822,0,212.246,0,0.000738139,10.9249,14400.2,23512.1,9113.53,1.81899e-12
11750,2012-03-03,00:00:00.00,0,0,0.291338,0,0.699971,0,14174,0,0.193056,0,2.86721,0,212.246,0,0.00073767,9.8649,14400.2,23512.1,9113.57,9.09495e-12
11751,2012-03-04,00:00:00.00,0,0,0.291338,0,0.69975,0,14175.2,0,0.186828,0,2.83663,0,211.569,0.676307,0.000733689,8.62956,14400.1,23512.1,9113.6,9.09495e-12
11752,2012-03-05,00:00:00.00,0,0,0.291338,0,0.700746,0,14176.6,0,0.344157,0,2.95851,0,208.324,3.59919,0.000721566,7.30805,14400.1,23512.1,9113.63,3.63798e-12
11753,2012-03-06,00:00:00.00,0.00234201,2.63991,0.291338,0,0.702017,0,14177.9,0,0.537029,0,3.10151,0,209.636,3.23776,0.000711506,7.34299,14402.7,23514.7,9113.66,0
11754,2012-03-07,00:00:00.00,0,0,0.291338,0,0.701752,0,14178.9,0,0.515416,0,3.06693,0,212.836,0.0381431,0.000702642,6.28439,14402.7,23514.7,9113.7,1.27329e-11
11755,2012-03-08,00:00:00.00,0,0,0.291338,0,0.701493,0,14180.1,0,0.491636,0,3.03287,0,212.874,0,0.00069291,5.16517,14402.6,23514.7,9113.73,1.27329e-11
11756,2012-03-09,00:00:00.00,0,0,0.291338,0,0.701238,0,14181.3,0,0.440029,0,2.99932,0,212.867,0.00693586,0.00067543,4.05058,14402.6,23514.7,9113.77,7.27596e-12
11757,2012-03-10,00:00:00.00,0.113556,4.48707,0.291338,0,0.700988,0,14182.7,0,0.427849,0,2.96627,0,212.507,1.49936,0.000647343,6.11476,14407.2,23519.3,9113.8,7.27596e-12
11758,2012-03-11,00:00:00.00,0.83412,5.61044,0.291338,0,0.705134,0,14184.2,0,0.655555,0,3.37587,0,214.176,3.72427,0.106457,6.36434,14413.6,23525.8,9113.84,5.45697e-12
