time,date,hour,precip [mm/day],TRAPPING_CREEK_NEAR_THE_MOUTH [m3/s],TRAPPING_CREEK_NEAR_THE_MOUTH (observed) [m3/s]
467,1981-04-12,00:00:00.00,2.22563,0.409876,1.01
468,1981-04-13,00:00:00.00,0,0.397913,0.971
469,1981-04-14,00:00:00.00,0,0.386397,0.909
470,1981-04-15,00:00:00.00,0,0.382227,0.932
471,1981-04-16,00:00:00.00,0,0.426833,1.1
472,1981-04-17,00:00:00.00,0,0.52826,1.31
473,1981-04-18,00:00:00.00,0,0.688792,1.44
474,1981-04-19,00:00:00.00,0,0.924209,1.73
475,1981-04-20,00:00:00.00,0,1.25501,2.1
476,1981-04-21,00:00:00.00,0,1.52266,2.41
477,1981-04-22,00:00:00.00,2.66018,1.68864,2.6
478,1981-04-23,00:00:00.00,0,1.87169,2.92
479,1981-04-24,00:00:00.00,6.54802,2.87484,3.68
480,1981-04-25,00:00:00.00,8.70898,4.00052,6.46
481,1981-04-26,00:00:00.00,0,3.80373,5.72
482,1981-04-27,00:00:00.00,0,3.27208,4.79
483,1981-04-28,00:00:00.00,0,3.04019,4.53
484,1981-04-29,00:00:00.00,1.66462,3.0021,3.96
485,1981-04-30,00:00:00.00,1.40362,3.25513,3.82
486,1981-05-01,00:00:00.00,0,3.95969,5.41
487,1981-05-02,00:00:00.00,0,4.73243,8.38
488,1981-05-03,00:00:00.00,0,4.53076,7.82
489,1981-05-04,00:00:00.00,6.29408,3.90148,6.17
490,1981-05-05,00:00:00.00,12.5282,3.69356,5.72
491,1981-05-06,00:00:00.00,0,3.61344,5.13
492,1981-05-07,00:00:00.00,4.02163,3.50614,4.59
493,1981-05-08,00:00:00.00,0,3.42044,4.13
494,1981-05-09,00:00:00.00,0,3.4096,4.02
495,1981-05-10,00:00:00.00,0,3.47961,4.25
496,1981-05-11,00:00:00.00,0,3.53673,4.56
497,1981-05-12,00:00:00.00,2.18097,3.51742,4.98
498,1981-05-13,00:00:00.00,1.09736,3.55522,5.52
499,1981-05-14,00:00:00.00,1.80294,3.58493,5.8
500,1981-05-15,00:00:00.00,11.1898,4.07633,6.23
501,1981-05-16,00:00:00.00,8.92394,4.48946,8.3
502,1981-05-17,00:00:00.00,0,4.24283,7.67
503,1981-05-18,00:00:00.00,0,4.24037,7.76
504,1981-05-19,00:00:00.00,2.57442,4.56878,8.92
505,1981-05-20,00:00:00.00,5.84918,4.74188,11.3
506,1981-05-21,00:00:00.00,15.1669,5.19522,12.9
507,1981-05-22,00:00:00.00,0.324907,5.41129,18.4
508,1981-05-23,00:00:00.00,0,5.01136,13.4
509,1981-05-24,00:00:00.00,0,4.69078,12
510,1981-05-25,00:00:00.00,8.28328,4.46643,12.1
511,1981-05-26,00:00:00.00,19.5305,5.07775,15.7
512,1981-05-27,00:00:00.00,0,5.25243,14.4
513,1981-05-28,00:00:00.00,0,4.61425,10.4
514,1981-05-29,00:00:00.00,0,4.34163,9.49
515,1981-05-30,00:00:00.00,0,4.13833,8.81
516,1981-05-31,00:00:00.00,8.19966,4.01427,9.77
517,1981-06-01,00:00:00.00,5.99966,3.85323,9.03
518,1981-06-02,00:00:00.00,0,3.65769,6.82
519,1981-06-03,00:00:00.00,2.98097,3.52319,6.71
520,1981-06-04,00:00:00.00,4.9777,3.40118,5.97
521,1981-06-05,00:00:00.00,0.706217,3.25869,6.03
522,1981-06-06,00:00:00.00,11.1436,3.26371,5.52
523,1981-06-07,00:00:00.00,1.35901,3.29056,8.41
524,1981-06-08,00:00:00.00,3.69966,3.14436,6.12
525,1981-06-09,00:00:00.00,11.0711,3.13283,5.61
526,1981-06-10,00:00:00.00,16.5403,3.50707,6.46
527,1981-06-11,00:00:00.00,12.2272,3.91106,8.92
528,1981-06-12,00:00:00.00,1.87114,3.93607,8.61
529,1981-06-13,00:00:00.00,8.08097,3.85531,6.46
530,1981-06-14,00:00:00.00,5.93377,3.81411,6.74
531,1981-06-15,00:00:00.00,0,3.7049,6
532,1981-06-16,00:00:00.00,3.3777,3.56719,5.47
533,1981-06-17,00:00:00.00,2.32066,3.44166,5.47
534,1981-06-18,00:00:00.00,0,3.31674,4.64
535,1981-06-19,00:00:00.00,8.20294,3.17748,4.42
536,1981-06-20,00:00:00.00,6.9777,3.10486,5.44
537,1981-06-21,00:00:00.00,2.2777,3.04255,5.24
538,1981-06-22,00:00:00.00,2.89966,2.92428,4.28
539,1981-06-23,00:00:00.00,4.05573,2.82247,4.28
540,1981-06-24,00:00:00.00,0.92163,2.72757,4.13
541,1981-06-25,00:00:00.00,0,2.63033,3.77
542,1981-06-26,00:00:00.00,0,2.54998,3.74
543,1981-06-27,00:00:00.00,0,2.48289,3.91
544,1981-06-28,00:00:00.00,0,2.40216,3.48
545,1981-06-29,00:00:00.00,0,2.30362,3.06
546,1981-06-30,00:00:00.00,0,2.21073,2.83
547,1981-07-01,00:00:00.00,16.5833,2.13857,2.94
548,1981-07-02,00:00:00.00,0,2.06827,4.76
549,1981-07-03,00:00:00.00,0,1.99064,3.26
550,1981-07-04,00:00:00.00,0,1.91762,2.82
551,1981-07-05,00:00:00.00,0,1.84846,2.7
552,1981-07-06,00:00:00.00,1.95901,1.78175,2.55
553,1981-07-07,00:00:00.00,14.6525,1.8927,2.4
554,1981-07-08,00:00:00.00,12.7767,2.19091,3.31
555,1981-07-09,00:00:00.00,0,2.30356,3.4
556,1981-07-10,00:00:00.00,4.17114,2.22506,3.06
557,1981-07-11,00:00:00.00,12.1459,2.32645,3.65
558,1981-07-12,00:00:00.00,0,2.41898,4.7
559,1981-07-13,00:00:00.00,2.63377,2.32999,3.11
560,1981-07-14,00:00:00.00,15.2866,2.47254,3.17
561,1981-07-15,00:00:00.00,1.02163,2.60721,4.25
562,1981-07-16,00:00:00.00,0,2.50888,3.23
563,1981-07-17,00:00:00.00,0,2.41619,2.89
564,1981-07-18,00:00:00.00,5.82491,2.32804,2.55
565,1981-07-19,00:00:00.00,8.3777,2.32699,2.63
566,1981-07-20,00:00:00.00,9.36229,2.44042,2.81
567,1981-07-21,00:00:00.00,0,2.46504,3.74
568,1981-07-22,00:00:00.00,0,2.37364,2.72
569,1981-07-23,00:00:00.00,0,2.28677,2.25
570,1981-07-24,00:00:00.00,2.75901,2.2041,2.09
571,1981-07-25,00:00:00.00,6.74032,2.1576,2.86
572,1981-07-26,00:00:00.00,0,2.11307,2.62
573,1981-07-27,00:00:00.00,0,2.03805,2.12
574,1981-07-28,00:00:00.00,0,1.96635,1.97
575,1981-07-29,00:00:00.00,4.05901,1.89795,1.85
576,1981-07-30,00:00:00.00,5.11835,1.84934,1.76
577,1981-07-31,00:00:00.00,1.66229,1.80272,1.68
578,1981-08-01,00:00:00.00,2.00294,1.74138,1.59
579,1981-08-02,00:00:00.00,0,1.68257,1.49
580,1981-08-03,00:00:00.00,0,1.62614,1.39
581,1981-08-04,00:00:00.00,5.4908,1.57237,1.38
582,1981-08-05,00:00:00.00,0,1.52081,1.58
583,1981-08-06,00:00:00.00,0,1.47107,1.45
584,1981-08-07,00:00:00.00,0,1.42336,1.33
585,1981-08-08,00:00:00.00,0,1.37758,1.24
586,1981-08-09,00:00:00.00,0,1.33363,1.14
587,1981-08-10,00:00:00.00,0,1.29142,1.04
588,1981-08-11,00:00:00.00,0,1.25088,0.98
589,1981-08-12,00:00:00.00,0,1.21192,0.909
590,1981-08-13,00:00:00.00,0,1.17448,0.838
591,1981-08-14,00:00:00.00,0,1.13847,0.801
592,1981-08-15,00:00:00.00,0,1.10384,0.759
593,1981-08-16,00:00:00.00,0,1.07052,0.719
594,1981-08-17,00:00:00.00,7.32163,1.03855,0.708
595,1981-08-18,00:00:00.00,0,1.00778,1.05
596,1981-08-19,00:00:00.00,0,0.978041,0.855
597,1981-08-20,00:00:00.00,5.08425,0.949711,0.75
598,1981-08-21,00:00:00.00,7.99966,0.982245,0.813
599,1981-08-22,00:00:00.00,0,1.01327,0.878
600,1981-08-23,00:00:00.00,0,0.983338,0.733
601,1981-08-24,00:00:00.00,0,0.954505,0.66
602,1981-08-25,00:00:00.00,0,0.926725,0.614
603,1981-08-26,00:00:00.00,0,0.899952,0.552
604,1981-08-27,00:00:00.00,0,0.874142,0.51
605,1981-08-28,00:00:00.00,0,0.849253,0.484
606,1981-08-29,00:00:00.00,0,0.825247,0.45
607,1981-08-30,00:00:00.00,8.74032,0.803639,0.462
608,1981-08-31,00:00:00.00,0,0.782783,0.651
609,1981-09-01,00:00:00.00,9.81835,0.852768,0.552
610,1981-09-02,00:00:00.00,4.38493,0.933019,0.702
611,1981-09-03,00:00:00.00,0,0.918765,0.787
612,1981-09-04,00:00:00.00,2.23776,0.89241,0.614
613,1981-09-05,00:00:00.00,2.03516,0.867364,0.589
614,1981-09-06,00:00:00.00,0,0.843076,0.561
615,1981-09-07,00:00:00.00,0,0.819281,0.501
616,1981-09-08,00:00:00.00,0,0.796324,0.459
617,1981-09-09,00:00:00.00,0,0.774167,0.422
618,1981-09-10,00:00:00.00,0,0.752778,0.388
619,1981-09-11,00:00:00.00,0,0.732125,0.357
620,1981-09-12,00:00:00.00,0,0.712178,0.337
621,1981-09-13,00:00:00.00,0,0.692907,0.32
622,1981-09-14,00:00:00.00,0,0.674286,0.297
623,1981-09-15,00:00:00.00,0,0.656288,0.28
624,1981-09-16,00:00:00.00,0,0.638888,0.272
625,1981-09-17,00:00:00.00,0,0.622063,0.269
626,1981-09-18,00:00:00.00,0,0.60579,0.252
627,1981-09-19,00:00:00.00,16.0997,0.645516,0.241
628,1981-09-20,00:00:00.00,12.0102,0.856003,0.365
629,1981-09-21,00:00:00.00,8.3086,1.10317,0.541
630,1981-09-22,00:00:00.00,4.8378,1.19736,0.498
631,1981-09-23,00:00:00.00,5.99225,1.22041,0.507
632,1981-09-24,00:00:00.00,5.86538,1.25693,0.464
633,1981-09-25,00:00:00.00,0,1.26554,0.527
634,1981-09-26,00:00:00.00,3.23034,1.23287,0.496
635,1981-09-27,00:00:00.00,2.48806,1.19947,0.445
636,1981-09-28,00:00:00.00,4.55792,1.19254,0.419
637,1981-09-29,00:00:00.00,3.23105,1.20655,0.566
638,1981-09-30,00:00:00.00,5.90419,1.22579,0.685
639,1981-10-01,00:00:00.00,1.97732,1.2279,0.789
640,1981-10-02,00:00:00.00,7.95536,1.27905,0.691
641,1981-10-03,00:00:00.00,0,1.3207,0.914
642,1981-10-04,00:00:00.00,0,1.27919,0.776
643,1981-10-05,00:00:00.00,6.13012,1.24961,0.678
644,1981-10-06,00:00:00.00,6.87405,1.23561,0.635
645,1981-10-07,00:00:00.00,9.60257,1.28937,0.941
646,1981-10-08,00:00:00.00,5.57405,1.42123,1.78
647,1981-10-09,00:00:00.00,10.0367,1.60969,1.77
648,1981-10-10,00:00:00.00,3.71046,1.70834,1.58
649,1981-10-11,00:00:00.00,0,1.66605,1.5
650,1981-10-12,00:00:00.00,0,1.61307,1.44
651,1981-10-13,00:00:00.00,0,1.55967,1.35
652,1981-10-14,00:00:00.00,0,1.50848,1.27
653,1981-10-15,00:00:00.00,0,1.4609,1.21
654,1981-10-16,00:00:00.00,0,1.4179,1.17
655,1981-10-17,00:00:00.00,0,1.39302,1.13
656,1981-10-18,00:00:00.00,0,1.37604,1.1
657,1981-10-19,00:00:00.00,0,1.35892,1.07
658,1981-10-20,00:00:00.00,0,1.33957,1.03
659,1981-10-21,00:00:00.00,0,1.30382,1.02
660,1981-10-22,00:00:00.00,0,1.26277,0.971
661,1981-10-23,00:00:00.00,0,1.22333,0.928
662,1981-10-24,00:00:00.00,0,1.18542,0.901
663,1981-10-25,00:00:00.00,0,1.14911,0.88
664,1981-10-26,00:00:00.00,0,1.11473,0.878
665,1981-10-27,00:00:00.00,5.47077,1.09299,0.854
666,1981-10-28,00:00:00.00,6.43109,1.12195,0.82
667,1981-10-29,00:00:00.00,15.3839,1.31996,1.03
668,1981-10-30,00:00:00.00,5.90257,1.4468,1.37
669,1981-10-31,00:00:00.00,5.43995,1.3873,1.1
670,1981-11-01,00:00:00.00,0,1.36917,1.01
671,1981-11-02,00:00:00.00,0,1.39432,1.26
672,1981-11-03,00:00:00.00,0,1.41268,1.49
673,1981-11-04,00:00:00.00,0,1.40364,1.46
674,1981-11-05,00:00:00.00,0,1.37482,1.39
675,1981-11-06,00:00:00.00,0,1.33104,1.22
676,1981-11-07,00:00:00.00,0,1.289,1.06
677,1981-11-08,00:00:00.00,0,1.24861,1.01
678,1981-11-09,00:00:00.00,0,1.20979,1
679,1981-11-10,00:00:00.00,0,1.17247,0.969
680,1981-11-11,00:00:00.00,0,1.13659,0.946
681,1981-11-12,00:00:00.00,6.99929,1.1078,0.922
682,1981-11-13,00:00:00.00,3.35536,1.09149,0.902
683,1981-11-14,00:00:00.00,4.4806,1.07007,0.896
684,1981-11-15,00:00:00.00,4.03995,1.04046,0.885
685,1981-11-16,00:00:00.00,2.55961,1.01196,0.872
686,1981-11-17,00:00:00.00,4.0806,0.982662,0.848
687,1981-11-18,00:00:00.00,6.45536,0.954444,0.834
688,1981-11-19,00:00:00.00,3.85208,0.926885,0.83
689,1981-11-20,00:00:00.00,4.47077,0.900402,0.815
690,1981-11-21,00:00:00.00,3.99601,0.874717,0.809
691,1981-11-22,00:00:00.00,2.63339,0.856607,0.833
692,1981-11-23,00:00:00.00,4.37405,0.8397,0.841
693,1981-11-24,00:00:00.00,0,0.816654,0.812
694,1981-11-25,00:00:00.00,0,0.793811,0.776
695,1981-11-26,00:00:00.00,5.33667,0.771764,0.679
696,1981-11-27,00:00:00.00,0,0.750478,0.738
697,1981-11-28,00:00:00.00,0,0.729923,0.675
698,1981-11-29,00:00:00.00,0,0.710069,1.26
699,1981-11-30,00:00:00.00,6.56749,0.690886,1.64
700,1981-12-01,00:00:00.00,5.68291,0.672348,1.73
701,1981-12-02,00:00:00.00,8.08291,0.654429,1.87
702,1981-12-03,00:00:00.00,2.64225,0.637104,1.47
703,1981-12-04,00:00:00.00,0,0.62035,2.23
704,1981-12-05,00:00:00.00,0,0.604144,2.41
705,1981-12-06,00:00:00.00,2.03995,0.588465,2.48
706,1981-12-07,00:00:00.00,1.69274,0.573292,2.04
707,1981-12-08,00:00:00.00,0,0.558606,1.67
708,1981-12-09,00:00:00.00,3.07732,0.544389,1.6
709,1981-12-10,00:00:00.00,6.8488,0.530621,1.59
710,1981-12-11,00:00:00.00,3.05766,0.517287,1.47
711,1981-12-12,00:00:00.00,0,0.50437,0.994
712,1981-12-13,00:00:00.00,0,0.491854,0.799
713,1981-12-14,00:00:00.00,6.97077,0.479725,0.782
714,1981-12-15,00:00:00.00,4.93012,0.467968,0.796
715,1981-12-16,00:00:00.00,0,0.45657,0.748
716,1981-12-17,00:00:00.00,0,0.445517,0.697
717,1981-12-18,00:00:00.00,0,0.434797,0.663
718,1981-12-19,00:00:00.00,4.60584,0.424398,0.68
719,1981-12-20,00:00:00.00,0,0.414309,0.688
720,1981-12-21,00:00:00.00,0,0.404518,0.665
721,1981-12-22,00:00:00.00,0,0.395016,0.6
722,1981-12-23,00:00:00.00,0,0.385791,0.547
723,1981-12-24,00:00:00.00,10.1049,0.376834,0.558
724,1981-12-25,00:00:00.00,21.8918,0.368136,0.569
725,1981-12-26,00:00:00.00,6.27963,0.359688,0.53
726,1981-12-27,00:00:00.00,5.3488,0.351481,0.479
727,1981-12-28,00:00:00.00,7.96094,0.343508,0.515
728,1981-12-29,00:00:00.00,0,0.335759,0.507
729,1981-12-30,00:00:00.00,2.43339,0.328229,0.462
730,1981-12-31,00:00:00.00,1.50257,0.320908,0.408
731,1982-01-01,00:00:00.00,6.47732,0.313791,0.377
732,1982-01-02,00:00:00.00,0,0.30687,0.362
733,1982-01-03,00:00:00.00,6.61143,0.300139,0.368
734,1982-01-04,00:00:00.00,3.98618,0.293592,0.381
735,1982-01-05,00:00:00.00,3.21143,0.287223,0.316
736,1982-01-06,00:00:00.00,0,0.281025,0.266
737,1982-01-07,00:00:00.00,5.7488,0.274995,0.231
738,1982-01-08,00:00:00.00,13.5423,0.269125,0.202
739,1982-01-09,00:00:00.00,0,0.263411,0.208
740,1982-01-10,00:00:00.00,0,0.257849,0.218
741,1982-01-11,00:00:00.00,10.5642,0.252432,0.232
742,1982-01-12,00:00:00.00,6.93897,0.247157,0.252
743,1982-01-13,00:00:00.00,3.2488,0.24202,0.272
744,1982-01-14,00:00:00.00,0,0.237015,0.291
745,1982-01-15,00:00:00.00,2.9488,0.23214,0.293
746,1982-01-16,00:00:00.00,8.04553,0.227389,0.284
747,1982-01-17,00:00:00.00,4.64553,0.222759,0.259
748,1982-01-18,00:00:00.00,4.08291,0.218247,0.265
749,1982-01-19,00:00:00.00,0,0.213848,0.253
750,1982-01-20,00:00:00.00,3.59274,0.20956,0.241
751,1982-01-21,00:00:00.00,2.39698,0.205379,0.249
752,1982-01-22,00:00:00.00,7.34553,0.201301,0.253
753,1982-01-23,00:00:00.00,22.9862,0.197325,0.262
754,1982-01-24,00:00:00.00,14.7114,0.193446,0.269
755,1982-01-25,00:00:00.00,0,0.189662,0.274
756,1982-01-26,00:00:00.00,6.51373,0.185971,0.283
757,1982-01-27,00:00:00.00,0,0.182369,0.289
758,1982-01-28,00:00:00.00,5.29504,0.178853,0.272
759,1982-01-29,00:00:00.00,6.1357,0.175423,0.258
760,1982-01-30,00:00:00.00,0,0.172074,0.25
761,1982-01-31,00:00:00.00,0,0.168804,0.246
762,1982-02-01,00:00:00.00,6.08424,0.165612,0.242
763,1982-02-02,00:00:00.00,0,0.162496,0.243
764,1982-02-03,00:00:00.00,0,0.159452,0.232
765,1982-02-04,00:00:00.00,0,0.156479,0.216
766,1982-02-05,00:00:00.00,0,0.153575,0.212
767,1982-02-06,00:00:00.00,0,0.150739,0.218
768,1982-02-07,00:00:00.00,0,0.147967,0.241
769,1982-02-08,00:00:00.00,0,0.145259,0.254
770,1982-02-09,00:00:00.00,1.78715,0.142613,0.244
771,1982-02-10,00:00:00.00,0,0.140027,0.239
772,1982-02-11,00:00:00.00,2.15305,0.137499,0.255
773,1982-02-12,00:00:00.00,4.53012,0.135028,0.263
774,1982-02-13,00:00:00.00,2.28618,0.132613,0.272
775,1982-02-14,00:00:00.00,3.05766,0.130251,0.271
776,1982-02-15,00:00:00.00,3.90815,0.127941,0.3
777,1982-02-16,00:00:00.00,9.90487,0.125683,0.343
778,1982-02-17,00:00:00.00,2.96749,0.123474,0.382
779,1982-02-18,00:00:00.00,2.03339,0.121588,0.416
780,1982-02-19,00:00:00.00,0,0.119742,0.398
781,1982-02-20,00:00:00.00,0,0.117662,0.375
782,1982-02-21,00:00:00.00,7.28618,0.115926,0.35
783,1982-02-22,00:00:00.00,0,0.114226,0.29
784,1982-02-23,00:00:00.00,8.66519,0.112263,0.25
785,1982-02-24,00:00:00.00,1.87077,0.110342,0.253
786,1982-02-25,00:00:00.00,0,0.108463,0.231
787,1982-02-26,00:00:00.00,0,0.106623,0.301
788,1982-02-27,00:00:00.00,5.13473,0.104822,0.314
789,1982-02-28,00:00:00.00,0,0.103059,0.323
790,1982-03-01,00:00:00.00,3.68618,0.101333,0.338
791,1982-03-02,00:00:00.00,11.5554,0.0996431,0.341
792,1982-03-03,00:00:00.00,1.62453,0.0979882,0.35
793,1982-03-04,00:00:00.00,1.78715,0.0963676,0.359
794,1982-03-05,00:00:00.00,0,0.0947804,0.332
795,1982-03-06,00:00:00.00,0,0.0932258,0.323
796,1982-03-07,00:00:00.00,0,0.0917029,0.364
797,1982-03-08,00:00:00.00,0,0.0902111,0.403
798,1982-03-09,00:00:00.00,0,0.0887495,0.398
799,1982-03-10,00:00:00.00,0,0.0873174,0.388
800,1982-03-11,00:00:00.00,3.80487,0.0859141,0.377
801,1982-03-12,00:00:00.00,3.77077,0.0845389,0.373
802,1982-03-13,00:00:00.00,0,0.0831912,0.378
803,1982-03-14,00:00:00.00,0,0.0818702,0.393
804,1982-03-15,00:00:00.00,0,0.0805754,0.391
805,1982-03-16,00:00:00.00,0,0.0793061,0.382
806,1982-03-17,00:00:00.00,0,0.0780617,0.377
807,1982-03-18,00:00:00.00,0,0.0768416,0.415
808,1982-03-19,00:00:00.00,0,0.0756453,0.504
809,1982-03-20,00:00:00.00,0,0.0744723,0.382
810,1982-03-21,00:00:00.00,0,0.0733218,0.379
811,1982-03-22,00:00:00.00,0,0.0721936,0.382
812,1982-03-23,00:00:00.00,0,0.071087,0.398
813,1982-03-24,00:00:00.00,0,0.0700015,0.389
814,1982-03-25,00:00:00.00,0,0.0689367,0.423
815,1982-03-26,00:00:00.00,0,0.0678924,0.46
816,1982-03-27,00:00:00.00,6.56749,0.0673855,0.45
817,1982-03-28,00:00:00.00,0,0.0675033,0.433
818,1982-03-29,00:00:00.00,7.42356,0.0670979,0.408
819,1982-03-30,00:00:00.00,3.51798,0.0660813,0.405
820,1982-03-31,00:00:00.00,5.99929,0.065084,0.44
821,1982-04-01,00:00:00.00,6.95863,0.0641055,0.437
822,1982-04-02,00:00:00.00,0,0.0631454,0.426
823,1982-04-03,00:00:00.00,5.55302,0.0622033,0.43
824,1982-04-04,00:00:00.00,2.63268,0.0612788,0.472
825,1982-04-05,00:00:00.00,0,0.0603715,0.468
826,1982-04-06,00:00:00.00,4.90182,0.059481,0.452
827,1982-04-07,00:00:00.00,0,0.058607,0.42
828,1982-04-08,00:00:00.00,0,0.057749,0.41
829,1982-04-09,00:00:00.00,0,0.0569067,0.41
830,1982-04-10,00:00:00.00,0,0.0560798,0.424
831,1982-04-11,00:00:00.00,0,0.0569789,0.493
832,1982-04-12,00:00:00.00,0,0.0676405,0.6
833,1982-04-13,00:00:00.00,3.42823,0.115721,0.796
834,1982-04-14,00:00:00.00,3.84854,0.194731,1.05
835,1982-04-15,00:00:00.00,0,0.232227,1.25
836,1982-04-16,00:00:00.00,0,0.226646,1.14
837,1982-04-17,00:00:00.00,0,0.221147,1
838,1982-04-18,00:00:00.00,1.39762,0.215821,0.965
839,1982-04-19,00:00:00.00,0,0.210663,0.916
840,1982-04-20,00:00:00.00,0,0.205665,0.884
841,1982-04-21,00:00:00.00,0,0.201106,1
842,1982-04-22,00:00:00.00,0,0.206647,1.29
843,1982-04-23,00:00:00.00,0,0.301999,1.92
844,1982-04-24,00:00:00.00,0,0.53241,2.85
845,1982-04-25,00:00:00.00,0,0.637501,3.38
846,1982-04-26,00:00:00.00,0,0.614608,3.24
847,1982-04-27,00:00:00.00,0,0.700287,3.6
848,1982-04-28,00:00:00.00,5.5312,1.01773,4.28
849,1982-04-29,00:00:00.00,4.62069,1.32667,5.94
850,1982-04-30,00:00:00.00,0,1.38473,5.19
851,1982-05-01,00:00:00.00,0,1.66012,5.03
852,1982-05-02,00:00:00.00,0,2.61594,5.89
853,1982-05-03,00:00:00.00,0,3.37609,6.6
854,1982-05-04,00:00:00.00,0,3.17023,6.28
855,1982-05-05,00:00:00.00,0,2.82013,4.92
856,1982-05-06,00:00:00.00,0,2.74887,4.44
857,1982-05-07,00:00:00.00,0,3.20695,4.86
858,1982-05-08,00:00:00.00,3.99639,4.00126,5.42
859,1982-05-09,00:00:00.00,6.11835,4.47325,5.36
860,1982-05-10,00:00:00.00,0,4.73065,5.1
861,1982-05-11,00:00:00.00,0,5.01589,5.12
862,1982-05-12,00:00:00.00,0,5.40108,5.98
863,1982-05-13,00:00:00.00,0,6.09238,6.67
864,1982-05-14,00:00:00.00,0,6.95839,6.92
865,1982-05-15,00:00:00.00,2.28425,8.39235,7.37
866,1982-05-16,00:00:00.00,0,10.4491,8.63
867,1982-05-17,00:00:00.00,0,11.4929,9.95
868,1982-05-18,00:00:00.00,9.95015,12.2678,11.4
869,1982-05-19,00:00:00.00,0.587528,12.0274,12.2
870,1982-05-20,00:00:00.00,0,10.633,9.09
871,1982-05-21,00:00:00.00,0,10.2648,8.51
872,1982-05-22,00:00:00.00,0,10.3955,9.36
873,1982-05-23,00:00:00.00,0,10.721,10.6
874,1982-05-24,00:00:00.00,0,10.7732,10.2
875,1982-05-25,00:00:00.00,0,11.8733,11.1
876,1982-05-26,00:00:00.00,0,13.34,14
877,1982-05-27,00:00:00.00,3.72163,11.77,11.2
878,1982-05-28,00:00:00.00,4.04032,10.0949,7.68
879,1982-05-29,00:00:00.00,0,9.70909,6.83
880,1982-05-30,00:00:00.00,0,9.09591,6.45
881,1982-05-31,00:00:00.00,0,8.84255,6.67
882,1982-06-01,00:00:00.00,0,8.77385,7.83
883,1982-06-02,00:00:00.00,0,8.91303,8.61
884,1982-06-03,00:00:00.00,2.70949,9.07484,8.19
885,1982-06-04,00:00:00.00,4.23146,9.2789,7.88
886,1982-06-05,00:00:00.00,0,9.18809,7.02
887,1982-06-06,00:00:00.00,4.09639,8.55201,5.98
888,1982-06-07,00:00:00.00,6.3777,7.77291,5.48
889,1982-06-08,00:00:00.00,0,7.11435,4.74
890,1982-06-09,00:00:00.00,0,6.74696,4.39
891,1982-06-10,00:00:00.00,0,6.73961,4.79
892,1982-06-11,00:00:00.00,0,6.87371,5.48
893,1982-06-12,00:00:00.00,0,6.78386,6.19
894,1982-06-13,00:00:00.00,0,6.68601,6.35
895,1982-06-14,00:00:00.00,0,6.72746,6.17
896,1982-06-15,00:00:00.00,0,6.6318,6.25
897,1982-06-16,00:00:00.00,0,6.35416,5.74
898,1982-06-17,00:00:00.00,0,6.01728,4.79
899,1982-06-18,00:00:00.00,0,5.71474,3.97
900,1982-06-19,00:00:00.00,0,5.45661,3.5
901,1982-06-20,00:00:00.00,0,5.19263,3.13
902,1982-06-21,00:00:00.00,0,4.93264,2.87
903,1982-06-22,00:00:00.00,5.75901,4.76565,2.49
904,1982-06-23,00:00:00.00,0,4.55621,2.53
905,1982-06-24,00:00:00.00,1.34129,4.2735,2.11
906,1982-06-25,00:00:00.00,0.659009,4.00043,1.88
907,1982-06-26,00:00:00.00,1.5436,3.72765,1.76
908,1982-06-27,00:00:00.00,13.5085,3.5434,2.03
909,1982-06-28,00:00:00.00,14.78,3.71997,3.34
910,1982-06-29,00:00:00.00,4.35246,3.84733,3.12
911,1982-06-30,00:00:00.00,18.6062,4.24473,2.5
912,1982-07-01,00:00:00.00,5.70525,4.49091,5.21
913,1982-07-02,00:00:00.00,8.06131,4.2284,4.37
914,1982-07-03,00:00:00.00,11.2548,4.31984,5.76
915,1982-07-04,00:00:00.00,9.31411,4.45325,6.62
916,1982-07-05,00:00:00.00,13.5954,4.64382,8.52
917,1982-07-06,00:00:00.00,7.85246,4.78998,9.23
918,1982-07-07,00:00:00.00,0,4.67321,7.31
919,1982-07-08,00:00:00.00,2.56556,4.46695,5.05
920,1982-07-09,00:00:00.00,0,4.27254,3.92
921,1982-07-10,00:00:00.00,0,4.08969,3.19
922,1982-07-11,00:00:00.00,0,3.91732,2.82
923,1982-07-12,00:00:00.00,0,3.75422,2.45
924,1982-07-13,00:00:00.00,6.75901,3.60048,2.64
925,1982-07-14,00:00:00.00,21.8174,4.33141,2.54
926,1982-07-15,00:00:00.00,5.93935,4.68523,4.03
927,1982-07-16,00:00:00.00,8.92721,4.23196,4.32
928,1982-07-17,00:00:00.00,0,4.14295,4.66
929,1982-07-18,00:00:00.00,0,3.97109,3.99
930,1982-07-19,00:00:00.00,0,3.80641,3.29
931,1982-07-20,00:00:00.00,0,3.65023,2.78
932,1982-07-21,00:00:00.00,0,3.50126,2.46
933,1982-07-22,00:00:00.00,0,3.35956,2.2
934,1982-07-23,00:00:00.00,0,3.22535,1.97
935,1982-07-24,00:00:00.00,0,3.09797,1.8
936,1982-07-25,00:00:00.00,0,2.97688,1.63
937,1982-07-26,00:00:00.00,0,2.86167,1.45
938,1982-07-27,00:00:00.00,0,2.75202,1.34
939,1982-07-28,00:00:00.00,0,2.64761,1.24
940,1982-07-29,00:00:00.00,0,2.54812,1.12
