time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm],Soil Water[1] [mm],Soil Water[2] [mm],Net Lake Storage [mm],Snow [mm],Snow Melt (Liquid) [mm],Canopy [mm],Canopy Snow [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
5060,1993-11-08,00:00:00.00,0,0,0.291338,0,0.859723,0,6480.16,0,2.54471,0,17.6034,0,5.03541,0.00015211,0.000783654,4.66064,6511.16,10469.1,3959.64,1.09139e-11
5061,1993-11-09,00:00:00.00,0,0,0.291338,0,0.855182,0,6480.83,0,2.46784,0,17.2619,0,5.02287,0.00130774,0.000762647,4.07728,6510.81,10469.1,3959.98,1.81899e-12
5062,1993-11-10,00:00:00.00,0,0,0.291338,0,0.850788,0,6481.38,0,2.38287,0,16.9293,0,5.02418,0,0.000757867,3.61762,6510.47,10469.1,3960.32,2.72848e-12
5063,1993-11-11,00:00:00.00,0,0,0.291338,0,0.846534,0,6481.89,0,2.28548,0,16.6051,0,5.02418,0,0.000755299,3.20005,6510.14,10469.1,3960.65,0
5064,1993-11-12,00:00:00.00,0,0,0.291338,0,0.842416,0,6482.34,0,2.19585,0,16.2892,0,5.02418,0,0.000754973,2.83782,6509.82,10469.1,3960.97,9.09495e-13
5065,1993-11-13,00:00:00.00,0,1.73339,0.291338,0,0.838428,0,6482.98,0,2.14717,0,15.9813,0,5.41768,0,0.000753854,3.59205,6511.25,10470.9,3961.28,2.72848e-12
5066,1993-11-14,00:00:00.00,0,0,0.291338,0,0.834565,0,6483.48,0,2.07623,0,15.6811,0,5.41768,0,0.000753712,3.15922,6510.94,10470.9,3961.58,-2.72848e-12
5067,1993-11-15,00:00:00.00,0,0,0.291338,0,0.830823,0,6483.88,0,2.00575,0,15.3884,0,5.41768,0,0.000753712,2.8261,6510.65,10470.9,3961.88,0
5068,1993-11-16,00:00:00.00,0.00379706,5.13093,0.291338,0,0.827336,0,6484.55,0,2.22497,0,15.1144,0,6.36962,0.0166337,0.000750196,6.09838,6515.49,10476,3962.17,9.09495e-13
5069,1993-11-17,00:00:00.00,0,0,0.291338,0,0.823818,0,6485.1,0,2.18306,0,14.8357,0,6.38626,0,0.000750196,5.5893,6515.21,10476,3962.45,-2.72848e-12
5070,1993-11-18,00:00:00.00,0,0,0.291338,0,0.820408,0,6485.63,0,2.13693,0,14.5638,0,6.38626,0,0.000750196,5.10632,6514.93,10476,3962.73,2.72848e-12
5071,1993-11-19,00:00:00.00,0,0,0.291338,0,0.817101,0,6486.15,0,2.08084,0,14.2986,0,6.38626,0,0.000750196,4.64233,6514.66,10476,3963,-9.09495e-13
5072,1993-11-20,00:00:00.00,0,0,0.291338,0,0.813895,0,6486.58,0,2.02867,0,14.0397,0,6.38626,0,0.000750196,4.25819,6514.4,10476,3963.26,-2.72848e-12
5073,1993-11-21,00:00:00.00,0,0,0.291338,0,0.810785,0,6487.05,0,1.95828,0,13.7871,0,6.38626,0,0.000750196,3.86672,6514.15,10476,3963.51,4.54747e-12
5074,1993-11-22,00:00:00.00,0,9.17016,0.291338,0,0.807768,0,6487.61,0,1.9226,0,13.5404,0,9.56221,0,0.000750196,9.33558,6523.07,10485.2,3963.76,2.72848e-12
5075,1993-11-23,00:00:00.00,0,0,0.291338,0,0.804841,0,6487.89,0,1.90499,0,13.2997,0,9.56221,0,0.000750196,9.07416,6522.82,10485.2,3964.01,9.09495e-13
5076,1993-11-24,00:00:00.00,0,0,0.291338,0,0.802,0,6488.11,0,1.89093,0,13.0646,0,9.56221,0,0.000750196,8.86233,6522.59,10485.2,3964.25,-9.09495e-13
5077,1993-11-25,00:00:00.00,0,0,0.291338,0,0.799243,0,6488.32,0,1.87795,0,12.8351,0,9.56221,0,0.000750196,8.66479,6522.35,10485.2,3964.48,5.45697e-12
5078,1993-11-26,00:00:00.00,0,0,0.291338,0,0.796566,0,6488.55,0,1.864,0,12.6109,0,9.56221,0,0.000750196,8.45071,6522.13,10485.2,3964.7,-3.63798e-12
5079,1993-11-27,00:00:00.00,0,0,0.291338,0,0.793967,0,6488.82,0,1.8477,0,12.3918,0,9.56221,0,0.000750196,8.19933,6521.9,10485.2,3964.93,1.81899e-12
5080,1993-11-28,00:00:00.00,0,4.17405,0.291338,0,0.791443,0,6489.19,0,1.8252,0,12.1779,0,10.7135,0,0.000750196,10.8734,6525.86,10489.3,3965.14,-6.36646e-12
5081,1993-11-29,00:00:00.00,0,3.4465,0.291338,0,0.788991,0,6489.58,0,1.80187,0,11.9688,0,13.3892,0,0.000750196,11.2775,6529.1,10492.8,3965.35,-9.09495e-13
5082,1993-11-30,00:00:00.00,0,2.47405,0.291338,0,0.786609,0,6490.03,0,1.77495,0,11.7645,0,15.4021,0,0.000750196,11.3112,6531.36,10495.3,3965.56,0
5083,1993-12-01,00:00:00.00,0,3.89929,0.291338,0,0.784295,0,6490.49,0,1.74827,0,11.5649,0,18.598,0,0.000750196,11.5834,6535.06,10499.2,3965.76,-3.63798e-12
5084,1993-12-02,00:00:00.00,0,7.9465,0.291338,0,0.782046,0,6490.94,0,1.72265,0,11.3697,0,25.2612,0,0.000750196,12.4453,6542.81,10507.1,3965.96,-5.45697e-12
5085,1993-12-03,00:00:00.00,0,5.64553,0.291338,0,0.779861,0,6491.38,0,1.69749,0,11.1789,0,30.3132,0,0.000750196,12.6183,6548.26,10512.8,3966.15,1.81899e-12
5086,1993-12-04,00:00:00.00,0,2.87963,0.291338,0,0.777736,0,6491.85,0,1.67176,0,10.9924,0,32.9292,0,0.000750196,12.4438,6550.95,10515.6,3966.34,-1.81899e-12
5087,1993-12-05,00:00:00.00,0,0,0.291338,0,0.77567,0,6492.31,0,1.64661,0,10.8099,0,32.9292,2.71734e-05,0.000750196,12.0089,6550.77,10515.6,3966.53,-7.27596e-12
5088,1993-12-06,00:00:00.00,0,0,0.291338,0,0.773661,0,6492.59,0,1.63149,0,10.6316,0,32.9292,0,0.000750196,11.7391,6550.59,10515.6,3966.71,1.81899e-12
5089,1993-12-07,00:00:00.00,0,4.1465,0.291338,0,0.771707,0,6492.85,0,1.61784,0,10.4571,0,34.3152,0,0.000750196,14.253,6554.56,10519.8,3966.88,2.72848e-12
5090,1993-12-08,00:00:00.00,0,7.13436,0.291338,0,0.769806,0,6493.15,0,1.60249,0,10.2864,0,40.7283,0,0.000750196,14.6948,6561.52,10526.9,3967.06,6.36646e-12
5091,1993-12-09,00:00:00.00,0,7.0806,0.291338,0,0.767957,0,6493.52,0,1.58324,0,10.1194,0,47.3036,0,0.000750196,14.8479,6568.43,10534,3967.22,-9.09495e-13
5092,1993-12-10,00:00:00.00,0,5.1806,0.291338,0,0.766158,0,6493.91,0,1.56314,0,9.956,0,52.2623,0,0.000750196,14.6955,6573.45,10539.2,3967.39,-4.54747e-12
5093,1993-12-11,00:00:00.00,0,3.80257,0.291338,0,0.764407,0,6494.36,0,1.54025,0,9.79611,0,55.8271,0.142046,0.000750196,14.3638,6577.09,10543,3967.55,5.45697e-12
5094,1993-12-12,00:00:00.00,0,3.45536,0.291338,0,0.76272,0,6494.82,0,1.57006,0,9.64131,0,59.098,0.270257,0.000750196,13.9308,6580.39,10546.4,3967.71,-1.81899e-12
5095,1993-12-13,00:00:00.00,0,2.58291,0.291338,0,0.761061,0,6495.24,0,1.54876,0,9.48811,0,61.9432,0.00601608,0.000750196,13.5367,6582.82,10549,3967.86,-2.72848e-12
5096,1993-12-14,00:00:00.00,0,5.25536,0.291338,0,0.759445,0,6495.64,0,1.52861,0,9.33815,0,66.9553,0,0.000750196,13.4055,6587.92,10554.3,3968.02,-7.27596e-12
5097,1993-12-15,00:00:00.00,0,0,0.291338,0,0.757872,0,6496.06,0,1.50778,0,9.19133,0,66.9553,0,0.000750196,13.0073,6587.77,10554.3,3968.16,-1.81899e-12
5098,1993-12-16,00:00:00.00,0,0,0.291338,0,0.75634,0,6496.47,0,1.48749,0,9.04757,0,66.9553,0,0.000750196,12.6128,6587.63,10554.3,3968.31,-6.36646e-12
5099,1993-12-17,00:00:00.00,0,0,0.291338,0,0.754848,0,6496.83,0,1.47035,0,8.9068,0,66.9553,0,0.000750196,12.2736,6587.48,10554.3,3968.45,-5.45697e-12
5100,1993-12-18,00:00:00.00,0,0,0.291338,0,0.753394,0,6497.15,0,1.45497,0,8.76894,0,66.9553,0,0.000750196,11.9643,6587.34,10554.3,3968.59,2.72848e-12
5101,1993-12-19,00:00:00.00,0,0,0.291338,0,0.751978,0,6497.49,0,1.43946,0,8.63391,0,66.9553,0,0.000750196,11.6483,6587.21,10554.3,3968.73,-3.63798e-12
5102,1993-12-20,00:00:00.00,0,0,0.291338,0,0.750598,0,6497.83,0,1.42374,0,8.50164,0,66.9553,0,0.000750196,11.3244,6587.07,10554.3,3968.86,-3.63798e-12
5103,1993-12-21,00:00:00.00,0,0,0.291338,0,0.749253,0,6498.19,0,1.40712,0,8.37206,0,66.9553,0,0.000750196,10.9785,6586.94,10554.3,3968.99,9.09495e-13
5104,1993-12-22,00:00:00.00,0,6.25536,0.291338,0,0.747942,0,6498.48,0,1.39405,0,8.2451,0,69.549,0,0.000750196,14.3612,6593.07,10560.5,3969.12,-4.54747e-12
5105,1993-12-23,00:00:00.00,0,0,0.291338,0,0.746664,0,6498.78,0,1.3809,0,8.1207,0,69.549,0,0.000750196,14.0774,6592.94,10560.5,3969.25,-2.72848e-12
5106,1993-12-24,00:00:00.00,0,0,0.291338,0,0.745418,0,6499.04,0,1.36916,0,7.99879,0,69.549,0,0.000750196,13.8218,6592.82,10560.5,3969.37,9.09495e-13
5107,1993-12-25,00:00:00.00,0,0,0.291338,0,0.744203,0,6499.34,0,1.35621,0,7.87931,0,69.549,0,0.000750196,13.5379,6592.7,10560.5,3969.49,1.81899e-12
5108,1993-12-26,00:00:00.00,0,0,0.291338,0,0.743019,0,6499.63,0,1.34378,0,7.7622,0,69.549,0,0.000750196,13.2629,6592.58,10560.5,3969.61,-9.09495e-13
5109,1993-12-27,00:00:00.00,0,0,0.291338,0,0.741863,0,6499.9,0,1.33207,0,7.6474,0,69.549,0,0.000750196,12.9999,6592.47,10560.5,3969.72,-9.09495e-13
5110,1993-12-28,00:00:00.00,0,0,0.291338,0,0.740736,0,6500.2,0,1.31955,0,7.53485,0,69.549,0,0.000750196,12.7161,6592.35,10560.5,3969.84,-9.09495e-13
5111,1993-12-29,00:00:00.00,0,4.11143,0.291338,0,0.739637,0,6500.48,0,1.30784,0,7.4245,0,71.0767,0,0.000750196,15.0319,6596.35,10564.6,3969.95,-1.81899e-12
5112,1993-12-30,00:00:00.00,0,3.77732,0.291338,0,0.738564,0,6500.82,0,1.29346,0,7.3163,0,74.6196,0,0.000750196,14.9356,6600.02,10568.4,3970.06,-1.81899e-12
5113,1993-12-31,00:00:00.00,0,13.2367,0.291338,0,0.737518,0,6501.19,0,1.27847,0,7.21019,0,87.164,0,0.000750196,15.2801,6613.15,10581.7,3970.17,-6.36646e-12
5114,1994-01-01,00:00:00.00,0,3.95208,0.291338,0,0.736496,0,6501.58,0,1.26248,0,7.10612,0,91.0313,0,0.000750196,14.9901,6617,10585.6,3970.27,4.54747e-12
5115,1994-01-02,00:00:00.00,0,0,0.291338,0,0.735499,0,6501.98,0,1.24619,0,7.00405,0,91.0313,0,0.000750196,14.6023,6616.89,10585.6,3970.37,1.81899e-12
5116,1994-01-03,00:00:00.00,0,3.17635,0.291338,0,0.734526,0,6502.39,0,1.23008,0,6.90392,0,93.7751,0,0.000750196,14.6455,6619.97,10588.8,3970.48,0
5117,1994-01-04,00:00:00.00,0,7.72781,0.291338,0,0.733576,0,6502.75,0,1.21583,0,6.8057,0,101.316,0,0.000750196,14.4808,6627.6,10596.5,3970.57,-3.63798e-12
5118,1994-01-05,00:00:00.00,0,5.47077,0.291338,0,0.732648,0,6503.17,0,1.19985,0,6.70932,0,106.474,0,0.000750196,14.3953,6632.97,10602,3970.67,5.45697e-12
5119,1994-01-06,00:00:00.00,0,0,0.291338,0,0.731742,0,6503.6,0,1.18333,0,6.61477,0,106.474,0,0.000750196,13.9807,6632.88,10602,3970.77,2.72848e-12
5120,1994-01-07,00:00:00.00,0,2.52356,0.291338,0,0.730858,0,6503.93,0,1.17095,0,6.52198,0,108.332,0,0.000750196,14.3278,6635.31,10604.5,3970.86,-3.63798e-12
5121,1994-01-08,00:00:00.00,0,5.66422,0.291338,0,0.729994,0,6504.26,0,1.15883,0,6.43091,0,113.481,0,0.000750196,14.5277,6640.88,10610.2,3970.95,9.09495e-13
5122,1994-01-09,00:00:00.00,0,1.93012,0.291338,0,0.72915,0,6504.67,0,1.14361,0,6.34154,0,115.275,0,0.000750196,14.2668,6642.72,10612.1,3971.04,-7.27596e-12
5123,1994-01-10,00:00:00.00,0,0,0.291338,0,0.728325,0,6505.13,0,1.12692,0,6.25382,0,115.275,0,0.000750196,13.8266,6642.63,10612.1,3971.13,-7.27596e-12
5124,1994-01-11,00:00:00.00,0,2.55863,0.291338,0,0.727519,0,6505.55,0,1.11171,0,6.1677,0,117.176,0,0.000750196,14.0753,6645.1,10614.7,3971.22,3.63798e-12
5125,1994-01-12,00:00:00.00,0,2.15536,0.291338,0,0.726732,0,6506.01,0,1.0955,0,6.08316,0,119.186,0,0.000750196,13.7796,6647.17,10616.8,3971.3,-9.09495e-13
5126,1994-01-13,00:00:00.00,0,2.17405,0.291338,0,0.725963,0,6506.5,0,1.07823,0,6.00016,0,121.237,4.50757e-06,0.000750196,13.4278,6649.26,10619,3971.39,-9.09495e-13
5127,1994-01-14,00:00:00.00,0,0,0.291338,0,0.725211,0,6506.98,0,1.06192,0,5.91867,0,121.237,0,0.000750196,12.9683,6649.18,10619,3971.47,-3.63798e-12
5128,1994-01-15,00:00:00.00,0,0,0.291338,0,0.724477,0,6507.48,0,1.04471,0,5.83864,0,121.237,8.90628e-07,0.000750196,12.4792,6649.1,10619,3971.55,-9.09495e-13
5129,1994-01-16,00:00:00.00,0,0,0.291338,0,0.723758,0,6508.01,0,1.02719,0,5.76005,0,121.205,0.0320092,0.000750196,11.9715,6649.02,10619,3971.63,9.09495e-13
5130,1994-01-17,00:00:00.00,0,0,0.291338,0,0.723056,0,6508.55,0,1.00939,0,5.68286,0,121.164,0.0722252,0.000750196,11.4484,6648.94,10619,3971.71,-2.72848e-12
5131,1994-01-18,00:00:00.00,0,0,0.291338,0,0.722369,0,6509.08,0,0.9921,0,5.60705,0,121.211,0.0260643,0.000750196,10.9309,6648.86,10619,3971.78,3.63798e-12
5132,1994-01-19,00:00:00.00,0,0,0.291338,0,0.721698,0,6509.64,0,0.974535,0,5.53258,0,121.196,0.0402724,0.000750196,10.3957,6648.79,10619,3971.86,0
5133,1994-01-20,00:00:00.00,0,0,0.291338,0,0.721041,0,6510.2,0,0.957063,0,5.45942,0,121.183,0.0539758,0.000750196,9.8529,6648.72,10619,3971.93,-1.81899e-12
5134,1994-01-21,00:00:00.00,0,0,0.291338,0,0.720399,0,6510.64,0,0.943593,0,5.38755,0,121.237,0,0.000750196,9.42144,6648.64,10619,3972.01,9.09495e-13
5135,1994-01-22,00:00:00.00,0,0,0.291338,0,0.719771,0,6511.11,0,0.929578,0,5.31693,0,121.237,0,0.000750196,8.96673,6648.57,10619,3972.08,-1.81899e-12
5136,1994-01-23,00:00:00.00,0,0,0.291338,0,0.719157,0,6511.65,0,0.913694,0,5.24754,0,121.237,0,0.000750196,8.44713,6648.5,10619,3972.15,-7.27596e-12
5137,1994-01-24,00:00:00.00,0,2.22684,0.291338,0,0.718555,0,6512.26,0,0.895624,0,5.17936,0,121.655,0.105468,0.0007487,9.55175,6650.66,10621.2,3972.22,-3.63798e-12
5138,1994-01-25,00:00:00.00,0,0,0.291338,0,0.717967,0,6512.89,0,0.877472,0,5.11235,0,121.506,0.254239,0.000743508,8.94006,6650.59,10621.2,3972.28,-9.09495e-13
5139,1994-01-26,00:00:00.00,0,0,0.291338,0,0.717392,0,6513.47,0,0.861235,0,5.04649,0,121.745,0.015692,0.000743508,8.37399,6650.53,10621.2,3972.35,-4.54747e-12
5140,1994-01-27,00:00:00.00,0,0,0.291338,0,0.716828,0,6514.09,0,0.844249,0,4.98176,0,121.744,0.016579,0.000739641,7.77337,6650.46,10621.2,3972.42,-4.54747e-12
5141,1994-01-28,00:00:00.00,0,0,0.291338,0,0.716277,0,6514.7,0,0.82793,0,4.91813,0,121.76,0.000229385,0.000737145,7.18442,6650.4,10621.2,3972.48,2.72848e-12
5142,1994-01-29,00:00:00.00,0,0,0.291338,0,0.715738,0,6515.33,0,0.811032,0,4.85558,0,121.76,4.03987e-05,0.000732461,6.56656,6650.33,10621.2,3972.54,-5.45697e-12
5143,1994-01-30,00:00:00.00,0,0,0.291338,0,0.71521,0,6515.94,0,0.795119,0,4.79409,0,121.761,0,0.000728815,5.97664,6650.27,10621.2,3972.6,1.81899e-12
5144,1994-01-31,00:00:00.00,0,0,0.291338,0,0.714692,0,6516.43,0,0.78265,0,4.73363,0,121.761,0,0.000728815,5.50018,6650.21,10621.2,3972.67,-5.45697e-12
5145,1994-02-01,00:00:00.00,0,0,0.291338,0,0.714186,0,6516.89,0,0.769279,0,4.67418,0,121.761,0,0.000728815,5.05024,6650.15,10621.2,3972.73,9.09495e-13
5146,1994-02-02,00:00:00.00,0,0,0.291338,0,0.713691,0,6517.31,0,0.756951,0,4.61572,0,121.761,0,0.000728294,4.63798,6650.09,10621.2,3972.78,9.09495e-13
5147,1994-02-03,00:00:00.00,0,0,0.291338,0,0.713205,0,6517.72,0,0.743683,0,4.55824,0,121.761,0,0.000725982,4.24957,6650.03,10621.2,3972.84,-3.63798e-12
5148,1994-02-04,00:00:00.00,0,0,0.291338,0,0.71273,0,6518.12,0,0.729036,0,4.5017,0,121.761,0,0.00072156,3.86377,6649.98,10621.2,3972.9,-4.54747e-12
5149,1994-02-05,00:00:00.00,0,0,0.291338,0,0.712264,0,6518.53,0,0.71409,0,4.4461,0,121.761,0,0.000713756,3.4604,6649.92,10621.2,3972.96,-9.09495e-13
5150,1994-02-06,00:00:00.00,0,0,0.291338,0,0.711808,0,6518.91,0,0.701154,0,4.39141,0,121.761,0,0.000704554,3.10035,6649.87,10621.2,3973.01,-4.54747e-12
5151,1994-02-07,00:00:00.00,0,0,0.291338,0,0.711362,0,6519.28,0,0.684091,0,4.33761,0,121.761,0,0.000682829,2.74215,6649.81,10621.2,3973.06,-6.36646e-12
5152,1994-02-08,00:00:00.00,0,0,0.291338,0,0.710924,0,6519.56,0,0.671024,0,4.28469,0,121.761,0,0.000670287,2.48279,6649.76,10621.2,3973.12,5.45697e-12
5153,1994-02-09,00:00:00.00,0,8.62356,0.291338,0,0.710496,0,6519.84,0,0.665179,0,4.23262,0,123.757,0,0.000666914,8.83263,6658.33,10629.8,3973.17,-7.27596e-12
5154,1994-02-10,00:00:00.00,0,4.79504,0.291338,0,0.710076,0,6520.25,0,0.656799,0,4.1814,0,127.226,0,0.000657802,9.75944,6663.07,10634.6,3973.22,-3.63798e-12
5155,1994-02-11,00:00:00.00,0,0,0.291338,0,0.709664,0,6520.75,0,0.646461,0,4.13099,0,127.226,0,0.000644225,9.26191,6663.02,10634.6,3973.27,-8.18545e-12
5156,1994-02-12,00:00:00.00,0,0,0.291338,0,0.709261,0,6521.32,0,0.635025,0,4.0814,0,127.226,0,0.000622948,8.70503,6662.97,10634.6,3973.32,-9.09495e-13
5157,1994-02-13,00:00:00.00,0,0,0.291338,0,0.708865,0,6522.05,0,0.620509,0,4.03259,0,127.226,0,0.000585642,7.99117,6662.92,10634.6,3973.37,-2.72848e-12
5158,1994-02-14,00:00:00.00,0,3.0147,0.291338,0,0.708478,0,6522.88,0,0.604196,0,3.98456,0,127.949,0,0.000530672,9.46665,6665.89,10637.6,3973.42,3.63798e-12
5159,1994-02-15,00:00:00.00,0,0,0.291338,0,0.708098,0,6523.62,0,0.590297,0,3.93729,0,127.949,0,0.00048495,8.74554,6665.84,10637.6,3973.47,-1.81899e-12
5160,1994-02-16,00:00:00.00,0,3.23012,0.291338,0,0.707726,0,6524.48,0,0.574263,0,3.89077,0,128.778,0,0.000427498,10.3001,6669.02,10640.9,3973.52,-9.09495e-13
5161,1994-02-17,00:00:00.00,0,3.22684,0.291338,0,0.707361,0,6525.44,0,0.55652,0,3.84497,0,131.088,0.304776,0.000360536,9.969,6672.2,10644.1,3973.56,-1.81899e-12
5162,1994-02-18,00:00:00.00,0,14.8357,0.291338,0,0.707003,0,6526.41,0,0.539317,0,3.79989,0,143.914,0.327392,0.000313768,11.0087,6686.99,10658.9,3973.61,-2.72848e-12
5163,1994-02-19,00:00:00.00,0,2.64092,0.291338,0,0.706652,0,6527.38,0,0.533648,0,3.75552,0,146.254,0.418811,0.00026367,10.247,6689.59,10661.6,3973.65,0
5164,1994-02-20,00:00:00.00,0,4.87077,0.291338,0,0.706308,0,6528.26,0,0.518764,0,3.71183,0,150.785,0.00856922,0.00023437,10.1316,6694.42,10666.5,3973.7,-3.63798e-12
5165,1994-02-21,00:00:00.00,0,7.17732,0.291338,0,0.70597,0,6529.1,0,0.505056,0,3.66881,0,156.352,0,0.000218649,10.9271,6701.55,10673.6,3973.74,-1.81899e-12
5166,1994-02-22,00:00:00.00,0,6.14553,0.291338,0,0.705639,0,6530.06,0,0.4896,0,3.62646,0,161.317,0,0.000218649,11.161,6707.65,10679.8,3973.78,9.09495e-13
5167,1994-02-23,00:00:00.00,0,6.86191,0.291338,0,0.705315,0,6530.89,0,0.476787,0,3.58476,0,167.147,0,0.000218649,11.375,6714.47,10686.6,3973.82,2.72848e-12
5168,1994-02-24,00:00:00.00,0,4.77866,0.291338,0,0.704996,0,6531.77,0,0.463547,0,3.54369,0,171.079,0,0.000218649,11.3546,6719.21,10691.4,3973.86,2.72848e-12
5169,1994-02-25,00:00:00.00,0,6.16519,0.291338,0,0.704684,0,6532.26,0,0.456523,0,3.50325,0,176.059,0,0.000218649,12.0597,6725.34,10697.6,3973.91,2.72848e-12
5170,1994-02-26,00:00:00.00,0,2.79601,0.291338,0,0.704377,0,6532.9,0,0.447497,0,3.46342,0,178.365,0,0.000218649,11.9236,6728.09,10700.4,3973.95,2.72848e-12
5171,1994-02-27,00:00:00.00,0,5.05536,0.291338,0,0.704077,0,6533.7,0,0.43617,0,3.42419,0,182.4,0,0.000218649,12.1474,6733.11,10705.4,3973.99,-3.63798e-12
5172,1994-02-28,00:00:00.00,0,4.02126,0.291338,0,0.703782,0,6534.73,0,0.422042,0,3.38555,0,185.729,0,0.000218649,11.8305,6737.09,10709.5,3974.02,-4.54747e-12
5173,1994-03-01,00:00:00.00,0,2.53339,0.291338,0,0.703492,0,6535.86,0,0.406841,0,3.34749,0,187.891,0.00749159,0.000218444,11.0787,6739.59,10712,3974.06,3.63798e-12
5174,1994-03-02,00:00:00.00,0.180266,2.45313,0.291338,0,0.703208,0,6537.12,0,0.401418,0,3.31,0,188.123,1.96235,0.000235033,10.2703,6742.18,10714.6,3974.1,9.09495e-13
5175,1994-03-03,00:00:00.00,0.904543,1.55968,0.291338,0,0.709012,0,6538.54,0,1.01281,0,3.99178,0,185.446,5.1346,0.00280976,9.4691,6744.6,10717.1,3974.14,4.54747e-12
5176,1994-03-04,00:00:00.00,0.000383845,2.69235,0.291338,0,0.709927,0,6539.82,0,1.24545,0,4.0745,0,188.552,4.15771,0.000695669,8.39739,6747.24,10719.8,3974.19,-9.09495e-13
5177,1994-03-05,00:00:00.00,0,0,0.291338,0,0.715755,0,6541.15,0,1.75183,0,4.65895,0,187.202,4.28471,0.000210666,7.13031,6747.19,10719.8,3974.25,2.72848e-12
5178,1994-03-06,00:00:00.00,0,0,0.291338,0,0.715187,0,6542.34,0,1.6745,0,4.5975,0,190.939,0.547746,0.000201144,6.01781,6747.13,10719.8,3974.31,1.81899e-12
5179,1994-03-07,00:00:00.00,0,0,0.291338,0,0.714632,0,6543.38,0,1.6094,0,4.53716,0,191.487,0,0.000200432,5.04581,6747.06,10719.8,3974.37,-9.09495e-13
5180,1994-03-08,00:00:00.00,0,0,0.291338,0,0.71409,0,6544.44,0,1.54494,0,4.4779,0,191.487,0,0.000196025,4.04706,6747,10719.8,3974.43,-9.09495e-13
5181,1994-03-09,00:00:00.00,0,0,0.291338,0,0.71356,0,6545.58,0,1.4684,0,4.41971,0,191.487,0,0.000192365,2.98208,6746.95,10719.8,3974.49,-2.72848e-12
5182,1994-03-10,00:00:00.00,0,2.75536,0.291338,0,0.713043,0,6546.87,0,1.39608,0,4.36255,0,192.076,0,0.000180979,3.93491,6749.64,10722.5,3974.55,9.09495e-13
5183,1994-03-11,00:00:00.00,0,2.16749,0.291338,0,0.712537,0,6548.25,0,1.30231,0,4.3064,0,193.09,0.063778,0.000154666,3.73936,6751.75,10724.7,3974.61,-3.63798e-12
5184,1994-03-12,00:00:00.00,0,0,0.291338,0,0.712497,0,6549.67,0,1.21365,0,4.28985,0,190.856,2.19484,0.000122785,2.46536,6751.7,10724.7,3974.66,-9.09495e-13
5185,1994-03-13,00:00:00.00,0,0,0.291338,0,0.716244,0,6550.97,0,1.19399,0,4.60432,0,189.137,3.30943,9.59569e-05,1.4132,6751.64,10724.7,3974.72,1.81899e-12
5186,1994-03-14,00:00:00.00,1.22765,1.28378,0.291338,0,0.741077,0,6552.61,0,1.90552,0,6.86967,0,184.084,5.83066,0.00247656,1.73055,6754.06,10727.2,3974.81,-9.09495e-13
5187,1994-03-15,00:00:00.00,0,0,0.291338,0,0.768383,0,6553.96,0,2.36766,0,9.19262,0,179.967,6.37395,9.76967e-06,0.999122,6753.92,10727.2,3974.95,0
5188,1994-03-16,00:00:00.00,0.336137,1.53463,0.291338,0,0.796068,0,6555.57,0,3.00701,0,11.3523,0,176.826,6.56188,0,1.19715,6755.6,10729.1,3975.15,5.45697e-12
5189,1994-03-17,00:00:00.00,0.0410979,1.62409,0.291338,0,0.804968,0,6557.17,0,3.27738,0,11.9372,0,176.613,5.91543,0,1.02189,6757.03,10730.7,3975.38,-4.54747e-12
5190,1994-03-18,00:00:00.00,0,6.28618,0.291338,0,0.803118,0,6558.84,0,3.26049,0,11.7892,0,180,4.35126,0,3.74571,6763.08,10737,3975.62,-3.63798e-12
5191,1994-03-19,00:00:00.00,0,4.08946,0.291338,0,0.800715,0,6560.5,0,3.20158,0,11.6082,0,183.499,2.99112,0,4.0372,6766.93,10741.1,3975.85,5.45697e-12
5192,1994-03-20,00:00:00.00,0,0,0.291338,0,0.797542,0,6561.92,0,3.05558,0,11.382,0,186.489,0.000599382,0,2.76111,6766.7,10741.1,3976.08,2.72848e-12
5193,1994-03-21,00:00:00.00,0,4.37077,0.291338,0,0.79448,0,6563.43,0,2.90546,0,11.162,0,187.448,0,0,4.81491,6770.85,10745.5,3976.31,0
5194,1994-03-22,00:00:00.00,0,1.98946,0.291338,0,0.791525,0,6565.1,0,2.74452,0,10.9478,0,188.556,0.00746755,0,4.18136,6772.62,10747.5,3976.52,1.81899e-12
5195,1994-03-23,00:00:00.00,0,0,0.291338,0,0.788672,0,6566.5,0,2.54198,0,10.7394,0,188.563,0,0,2.98188,6772.41,10747.5,3976.73,-2.72848e-12
5196,1994-03-24,00:00:00.00,0,0,0.291338,0,0.785917,0,6567.78,0,2.2384,0,10.5365,0,188.563,0,0,2.00578,6772.2,10747.5,3976.94,-1.81899e-12
5197,1994-03-25,00:00:00.00,0,0,0.291338,0,0.783255,0,6569.02,0,1.78193,0,10.3389,0,188.563,0,0,1.22454,6772,10747.5,3977.14,9.09495e-13
